"Categorical","Categorical","IGNORE","Output regression","IGNORE","Categorical","Categorical","Categorical","Categorical","IGNORE"
580,3,2013-01-09,9075,1375,1,1,0,0,9.11338884589973
581,3,2013-01-09,6403,673,1,1,0,0,8.76467807411661
582,3,2013-01-09,7484,851,1,1,0,1,8.92065629685373
583,3,2013-01-09,4611,475,1,1,0,0,8.43641688138895
584,3,2013-01-09,4763,439,1,1,0,1,8.46884293047519
585,3,2013-01-09,6297,947,1,1,0,0,8.74798740166097
586,3,2013-01-09,12044,1792,1,1,0,0,9.39640491504897
587,3,2013-01-09,8797,648,1,1,0,0,9.08227970190866
588,3,2013-01-09,5482,610,1,1,0,0,8.60940767540405
589,3,2013-01-09,1529,240,1,1,0,1,7.33302301438648
590,3,2013-01-09,4092,372,1,1,0,0,8.3170334764924
591,3,2013-01-09,5976,552,1,1,0,0,8.69567404882425
592,3,2013-01-09,4252,529,1,1,0,0,8.35537989525363
593,3,2013-01-09,8542,1077,1,1,0,0,9.05286751315162
594,3,2013-01-09,4399,458,1,1,0,0,8.38935981990635
595,3,2013-01-09,14659,1799,1,1,0,0,9.59287797544064
596,3,2013-01-09,4874,665,1,1,0,0,8.49187538343195
597,3,2013-01-09,4658,687,1,1,0,0,8.4465561118168
598,3,2013-01-09,6446,770,1,1,0,0,8.77137018531062
599,3,2013-01-09,9007,812,1,1,0,0,9.10586835037947
600,3,2013-01-09,6033,539,1,1,0,0,8.70516541971901
601,3,2013-01-09,4869,369,1,1,0,1,8.49084921607663
602,3,2013-01-09,6183,584,1,1,0,1,8.72972059026726
603,3,2013-01-09,7518,1013,1,1,0,0,8.92518842937803
604,3,2013-01-09,7952,586,1,1,0,0,8.98130449495713
605,3,2013-01-09,6285,441,1,1,0,0,8.74608021735751
606,3,2013-01-09,7236,694,1,1,0,0,8.88696203486613
607,3,2013-01-09,5315,527,1,1,0,0,8.57847641983314
608,3,2013-01-09,9951,1003,1,1,0,0,9.20552881497896
609,3,2013-01-09,4764,528,1,1,0,0,8.4690528160883
610,3,2013-01-09,4209,515,1,1,0,0,8.34521792667643
611,3,2013-01-09,6135,506,1,1,0,0,8.72192834304709
612,3,2013-01-09,6546,418,1,1,0,0,8.78676220844109
613,3,2013-01-09,6865,1012,1,1,0,0,8.83433697401764
614,3,2013-01-09,6726,887,1,1,0,0,8.81388455802561
615,3,2013-01-09,9929,1208,1,1,0,1,9.20331575703922
616,3,2013-01-09,8342,827,1,1,0,0,9.02917814290207
617,3,2013-01-09,7350,660,1,1,0,0,8.90259163737409
618,3,2013-01-09,8747,515,1,1,0,1,9.07658038179666
619,3,2013-01-09,4906,501,1,1,0,0,8.4984180360899
620,3,2013-01-09,7093,631,1,1,0,0,8.86700463533357
621,3,2013-01-09,5653,780,1,1,0,0,8.64011853825354
622,3,2013-01-09,3913,426,1,1,0,0,8.27231514795602
623,3,2013-01-09,6783,786,1,1,0,0,8.82232217747174
624,3,2013-01-09,6768,639,1,1,0,0,8.82010864450861
625,3,2013-01-09,6620,604,1,1,0,0,8.79800169492485
626,3,2013-01-09,11224,902,1,1,0,0,9.32589871261045
627,3,2013-01-09,4708,508,1,1,0,1,8.45723085024355
628,3,2013-01-09,6467,766,1,1,0,0,8.774622220697
629,3,2013-01-09,7842,654,1,1,0,0,8.96737669321267
630,3,2013-01-09,7378,841,1,1,0,0,8.90639340705837
631,3,2013-01-09,4724,580,1,1,0,0,8.46062283992784
632,3,2013-01-09,6204,830,1,1,0,0,8.73311069763871
633,3,2013-01-09,6670,506,1,1,0,0,8.80552505270952
634,3,2013-01-09,7937,739,1,1,0,0,8.97941663334301
635,3,2013-01-09,6390,616,1,1,0,0,8.76264602965028
636,3,2013-01-09,6862,765,1,1,0,0,8.83389994290864
637,3,2013-01-09,8494,636,1,1,0,0,9.04723303410603
638,3,2013-01-09,5474,447,1,1,0,0,8.6079475546847
639,3,2013-01-09,4919,450,1,1,0,0,8.50106380948635
640,3,2013-01-09,12605,889,1,1,0,0,9.44192817007306
641,3,2013-01-09,6344,582,1,1,0,0,8.75542238014849
642,3,2013-01-09,3868,507,1,1,0,0,8.26075135470051
643,3,2013-01-09,8153,995,1,1,0,0,9.0062638833792
644,3,2013-01-09,8752,973,1,1,0,0,9.07715177773244
645,3,2013-01-09,11763,1422,1,1,0,0,9.37279929967389
646,3,2013-01-09,5086,735,1,1,0,0,8.53444354482276
647,3,2013-01-09,5231,603,1,1,0,0,8.56254889313703
648,3,2013-01-09,6754,619,1,1,0,0,8.8180382503943
649,3,2013-01-09,4003,432,1,1,0,0,8.29504914043511
650,3,2013-01-09,7098,719,1,1,0,0,8.86770920803939
651,3,2013-01-09,7522,879,1,1,0,0,8.92572027356022
652,3,2013-01-09,7614,720,1,1,0,0,8.93787526532926
653,3,2013-01-09,5506,423,1,1,0,0,8.61377528926248
654,3,2013-01-09,7762,812,1,1,0,0,8.95712413640568
655,3,2013-01-09,6464,567,1,1,0,0,8.77415829120596
656,3,2013-01-09,3059,357,1,1,0,1,8.02617019494643
657,3,2013-01-09,5749,768,1,1,0,0,8.6569551337914
658,3,2013-01-09,7181,636,1,1,0,0,8.87933317478603
659,3,2013-01-09,5922,680,1,1,0,1,8.68659835627697
660,3,2013-01-09,4592,523,1,1,0,0,8.43228868432579
661,3,2013-01-09,6891,567,1,1,0,1,8.83811659764782
662,3,2013-01-09,9108,788,1,1,0,0,9.11701821474481
663,3,2013-01-09,2602,412,1,1,0,0,7.86441990499457
664,3,2013-01-09,4788,616,1,1,0,0,8.47407690034261
665,3,2013-01-09,9690,1349,1,1,0,1,9.17895289873455
666,3,2013-01-09,6821,609,1,1,0,0,8.82790796297859
667,3,2013-01-09,9132,753,1,1,0,0,9.11964950669168
668,3,2013-01-09,9463,1165,1,1,0,0,9.15525040565822
669,3,2013-01-09,4033,338,1,1,0,0,8.30251371851416
670,3,2013-01-09,7464,798,1,1,0,0,8.91798070997329
671,3,2013-01-09,6743,671,1,1,0,0,8.81640849968169
672,3,2013-01-09,8809,1306,1,1,0,0,9.08364271893022
673,3,2013-01-09,5109,458,1,1,0,0,8.53895468319775
674,3,2013-01-09,7419,983,1,1,0,0,8.91193433616143
675,3,2013-01-09,4539,424,1,1,0,0,8.42068229103539
676,3,2013-01-09,3293,968,1,1,0,1,8.09985791073758
677,3,2013-01-09,7928,600,1,1,0,0,8.9782822032724
678,3,2013-01-09,6829,749,1,1,0,0,8.82907995256484
679,3,2013-01-09,10463,1090,1,1,0,0,9.25569607369698
680,3,2013-01-09,5358,764,1,1,0,0,8.58653266949485
681,3,2013-01-09,1992,339,1,1,0,0,7.59739632021279
682,3,2013-01-09,14240,2051,1,1,0,0,9.56388040721943
683,3,2013-01-09,11566,986,1,1,0,0,9.3559114952954
684,3,2013-01-09,6372,517,1,1,0,0,8.75982559531429
685,3,2013-01-09,9063,691,1,1,0,0,9.11206580270784
686,3,2013-01-09,6706,850,1,1,0,0,8.81090703609974
687,3,2013-01-09,8118,662,1,1,0,0,9.00196227286245
688,3,2013-01-09,4371,409,1,1,0,0,8.38297584929643
689,3,2013-01-09,7769,721,1,1,0,1,8.95802544336169
690,3,2013-01-09,5910,775,1,1,0,0,8.68457030082437
691,3,2013-01-09,8193,604,1,1,0,0,9.01115745810682
692,3,2013-01-09,7267,835,1,1,0,0,8.89123642951606
693,3,2013-01-09,6811,478,1,1,0,1,8.82644104178258
694,3,2013-01-09,8182,771,1,1,0,0,9.00981411052738
695,3,2013-01-09,5911,523,1,1,0,0,8.68473946262804
696,3,2013-01-09,6930,910,1,1,0,0,8.84375938191798
697,3,2013-01-09,10407,936,1,1,0,0,9.25033002019234
698,3,2013-01-09,13822,1743,1,1,0,0,9.53408915046436
699,3,2013-01-09,7812,989,1,1,0,1,8.96354429199674
700,3,2013-01-09,2710,422,1,1,0,1,7.90507284949867
701,3,2013-01-09,7689,697,1,1,0,0,8.94767606249969
702,3,2013-01-09,4929,358,1,1,0,0,8.50309426703674
703,3,2013-01-09,3447,357,1,1,0,0,8.14554963178358
704,3,2013-01-09,11979,1209,1,1,0,0,9.39099387166944
705,3,2013-01-09,8700,1059,1,1,0,0,9.07119324056602
706,3,2013-01-09,4880,484,1,1,0,0,8.49310539588715
707,3,2013-01-09,7303,754,1,1,0,0,8.89617742227481
708,3,2013-01-09,1783,261,1,1,0,0,7.48661331313996
709,3,2013-01-09,10891,1386,1,1,0,0,9.29578385379365
710,3,2013-01-09,4457,368,1,1,0,0,8.40245551394581
711,3,2013-01-09,7910,560,1,1,0,0,8.9760094750214
712,3,2013-01-09,7471,587,1,1,0,0,8.91891797990868
713,3,2013-01-09,12069,1441,1,1,0,0,9.39847831409158
714,3,2013-01-09,3326,248,1,1,0,0,8.10982627601848
715,3,2013-01-09,8671,842,1,1,0,0,9.06785472367943
716,3,2013-01-09,6493,480,1,1,0,0,8.77863395266279
717,3,2013-01-09,6014,560,1,1,0,0,8.70201162840878
718,3,2013-01-09,8268,817,1,1,0,1,9.02026886172217
719,3,2013-01-09,5110,402,1,1,0,0,8.53915035876828
720,3,2013-01-09,7717,791,1,1,0,0,8.95131054209756
721,3,2013-01-09,7587,734,1,1,0,0,8.93432333105491
722,3,2013-01-09,10033,1493,1,1,0,0,9.2137346050442
723,3,2013-01-09,4967,439,1,1,0,1,8.51077262361331
724,3,2013-01-09,5865,625,1,1,0,0,8.6769282495374
725,3,2013-01-09,5177,551,1,1,0,0,8.55217416031148
726,3,2013-01-09,13058,1188,1,1,0,0,9.47723283022041
727,3,2013-01-09,4541,459,1,1,0,1,8.4211227226655
728,3,2013-01-09,4899,404,1,1,0,0,8.49699048409872
729,3,2013-01-09,9511,964,1,1,0,0,9.16030943837062
730,3,2013-01-09,9943,1156,1,1,0,0,9.20472463319055
731,3,2013-01-09,11124,1028,1,1,0,0,9.31695010703444
732,3,2013-01-09,3899,421,1,1,0,0,8.26873183211774
733,3,2013-01-09,12794,2906,1,1,0,0,9.45680974859389
734,3,2013-01-09,8660,837,1,1,0,0,9.06658546833104
735,3,2013-01-09,6282,604,1,1,0,0,8.74560285240295
736,3,2013-01-09,5508,537,1,1,0,0,8.61413839747272
737,3,2013-01-09,5157,778,1,1,0,0,8.54830418644129
738,3,2013-01-09,7339,581,1,1,0,0,8.90109412160856
739,3,2013-01-09,9468,717,1,1,0,0,9.1557785839835
740,3,2013-01-09,7236,481,1,1,0,1,8.88696203486613
741,3,2013-01-09,6206,743,1,1,0,0,8.73343296641365
742,3,2013-01-09,7431,771,1,1,0,0,8.91355028049368
743,3,2013-01-09,4767,494,1,1,0,0,8.46968220874519
744,3,2013-01-09,7653,855,1,1,0,0,8.94298366598565
745,3,2013-01-09,10133,946,1,1,0,0,9.22365138603585
746,3,2013-01-09,5755,437,1,1,0,1,8.65799806800726
747,3,2013-01-09,7892,655,1,1,0,0,8.9737315697084
748,3,2013-01-09,6156,455,1,1,0,0,8.72534492491121
749,3,2013-01-09,5953,721,1,1,0,0,8.69181854157572
750,3,2013-01-09,4762,388,1,1,0,0,8.46863300080086
751,3,2013-01-09,4108,557,1,1,0,0,8.32093496888341
752,3,2013-01-09,6323,512,1,1,0,0,8.75210719832936
753,3,2013-01-09,10204,831,1,1,0,0,9.23063307524395
754,3,2013-01-09,8848,1032,1,1,0,0,9.08805973726735
755,3,2013-01-09,9634,848,1,1,0,0,9.17315758084847
756,3,2013-01-09,17558,1826,1,1,0,0,9.77332191795933
757,3,2013-01-09,7915,601,1,1,0,0,8.97664130672246
758,3,2013-01-09,5856,714,1,1,0,0,8.67539280608978
759,3,2013-01-09,6815,738,1,1,0,0,8.82702806850915
760,3,2013-01-09,6871,1063,1,1,0,0,8.83521046366409
761,3,2013-01-09,9376,1029,1,1,0,0,9.14601516141962
762,3,2013-01-09,0,0,0,1,0,0,0
763,3,2013-01-09,5690,512,1,1,0,0,8.64664125860312
764,3,2013-01-09,2104,281,1,1,0,0,7.65207074611648
765,3,2013-01-09,8959,767,1,1,0,0,9.10052550596898
766,3,2013-01-09,5105,444,1,1,0,0,8.53817159780143
767,3,2013-01-09,6177,634,1,1,0,0,8.72874987347853
768,3,2013-01-09,12470,1261,1,1,0,0,9.43116122792075
769,3,2013-01-09,8253,2334,1,1,0,0,9.01845321031253
770,3,2013-01-09,6568,696,1,1,0,0,8.79011689289247
771,3,2013-01-09,6262,719,1,1,0,0,8.74241458252541
772,3,2013-01-09,2913,369,1,1,0,0,7.97728198675515
773,3,2013-01-09,7741,948,1,1,0,1,8.95441533113759
774,3,2013-01-09,6066,755,1,1,0,0,8.7106195279423
775,3,2013-01-09,8216,563,1,1,0,0,9.01396045793119
776,3,2013-01-09,5675,610,1,1,0,0,8.64400203827993
777,3,2013-01-09,2716,258,1,1,0,0,7.90728360942635
778,3,2013-01-09,7338,931,1,1,0,0,8.90095787254506
779,3,2013-01-09,8250,780,1,1,0,0,9.01808968410434
780,3,2013-01-09,7754,909,1,1,0,0,8.95609307561064
781,3,2013-01-09,5415,758,1,1,0,0,8.59711281459211
782,3,2013-01-09,4811,437,1,1,0,0,8.47886807709457
783,3,2013-01-09,6558,673,1,1,0,0,8.78859343129374
784,3,2013-01-09,7288,747,1,1,0,0,8.89412164138221
785,3,2013-01-09,4670,397,1,1,0,0,8.44912846050211
786,3,2013-01-09,4389,702,1,1,0,0,8.38708450606922
787,3,2013-01-09,10727,1227,1,1,0,0,9.28061242496151
788,3,2013-01-09,17709,1728,1,1,0,0,9.78188473077688
789,3,2013-01-09,2852,442,1,1,0,0,7.9561263512135
790,3,2013-01-09,6372,570,1,1,0,1,8.75982559531429
791,3,2013-01-09,5731,600,1,1,0,0,8.65381978894806
792,3,2013-01-09,9785,794,1,1,0,0,9.18870807184907
793,3,2013-01-09,5134,413,1,1,0,0,8.54383512236266
794,3,2013-01-09,3020,523,1,1,0,0,8.01334318138667
795,3,2013-01-09,5328,512,1,1,0,0,8.58091888229678
796,3,2013-01-09,6989,579,1,1,0,0,8.85223583522786
797,3,2013-01-09,3618,361,1,1,0,0,8.19395302356374
798,3,2013-01-09,8600,1083,1,1,0,0,9.05963375455148
799,3,2013-01-09,8818,793,1,1,0,0,9.08466376388818
800,3,2013-01-09,5894,510,1,1,0,0,8.68185981297147
801,3,2013-01-09,4715,416,1,1,0,0,8.45871626165726
802,3,2013-01-09,7869,544,1,1,0,0,8.97081334141145
803,3,2013-01-09,6896,534,1,1,0,1,8.83884181343129
804,3,2013-01-09,4545,389,1,1,0,0,8.42200300441249
805,3,2013-01-09,7112,659,1,1,0,0,8.86967937473351
806,3,2013-01-09,7408,566,1,1,0,0,8.91045075641666
807,3,2013-01-09,9155,925,1,1,0,1,9.12216468107246
808,3,2013-01-09,9044,711,1,1,0,0,9.1099673978294
809,3,2013-01-09,10721,804,1,1,0,0,9.28005298438748
810,3,2013-01-09,5983,469,1,1,0,0,8.69684451965431
811,3,2013-01-09,3935,635,1,1,0,0,8.27792025817214
812,3,2013-01-09,7867,902,1,1,0,0,8.97055917950895
813,3,2013-01-09,6332,690,1,1,0,0,8.75352933651643
814,3,2013-01-09,8720,705,1,1,0,0,9.07348918922699
815,3,2013-01-09,9830,950,1,1,0,0,9.19329593736692
816,3,2013-01-09,6248,855,1,1,0,0,8.74017672992908
817,3,2013-01-09,26550,3680,1,1,0,0,10.1868226907442
818,3,2013-01-09,5477,560,1,1,0,1,8.60849534982302
819,3,2013-01-09,6109,552,1,1,0,0,8.71768205216564
820,3,2013-01-09,12853,1185,1,1,0,0,9.46141032593123
821,3,2013-01-09,7678,893,1,1,0,0,8.94624460933054
822,3,2013-01-09,7718,584,1,1,0,0,8.95144010094985
823,3,2013-01-09,5294,529,1,1,0,0,8.57451825803551
824,3,2013-01-09,5308,617,1,1,0,0,8.57715877258367
825,3,2013-01-09,4901,604,1,1,0,0,8.49739856408806
826,3,2013-01-09,8148,708,1,1,0,0,9.00565049932022
827,3,2013-01-09,7694,898,1,1,0,0,8.94832604627298
828,3,2013-01-09,5884,632,1,1,0,0,8.68016201969438
829,3,2013-01-09,5598,772,1,1,0,1,8.63034328934889
830,3,2013-01-09,7724,666,1,1,0,0,8.95221710176595
831,3,2013-01-09,12877,1528,1,1,0,0,9.46327570809813
832,3,2013-01-09,6916,532,1,1,0,1,8.84173742860058
833,3,2013-01-09,6690,555,1,1,0,0,8.80851861878282
834,3,2013-01-09,5788,630,1,1,0,0,8.663714844079
835,3,2013-01-09,4804,647,1,1,0,0,8.47741232140439
836,3,2013-01-09,6441,814,1,1,0,0,8.77059432989114
837,3,2013-01-09,2238,313,1,1,0,1,7.71378461659875
838,3,2013-01-09,7504,821,1,1,0,0,8.92332474406756
839,3,2013-01-09,6407,764,1,1,0,0,8.7653024887482
840,3,2013-01-09,8137,1114,1,1,0,0,9.00429972856164
841,3,2013-01-09,3884,507,1,1,0,0,8.26487826280175
842,3,2013-01-09,16437,1041,1,1,0,0,9.70735100670844
843,3,2013-01-09,10066,1178,1,1,0,0,9.21701802672942
844,3,2013-01-09,4505,501,1,1,0,0,8.41316512099219
845,3,2013-01-09,3714,274,1,1,0,0,8.22013395715186
846,3,2013-01-09,9971,842,1,1,0,0,9.20753644464345
847,3,2013-01-09,6131,924,1,1,0,0,8.7212762399917
848,3,2013-01-09,5851,709,1,1,0,0,8.67453876214002
849,3,2013-01-09,7814,872,1,1,0,0,8.96380024285558
850,3,2013-01-09,5346,583,1,1,0,0,8.58429093494873
851,3,2013-01-09,4632,394,1,1,0,0,8.44095988541665
852,3,2013-01-09,4854,594,1,1,0,1,8.48776438072542
853,3,2013-01-09,9011,937,1,1,0,0,9.10631230155214
854,3,2013-01-09,8252,786,1,1,0,0,9.01833204959268
855,3,2013-01-09,5648,594,1,1,0,0,8.63923381732526
856,3,2013-01-09,7113,952,1,1,0,0,8.8698199525084
857,3,2013-01-09,6426,842,1,1,0,1,8.76826314537129
858,3,2013-01-09,5231,451,1,1,0,0,8.56254889313703
859,3,2013-01-09,7092,669,1,1,0,0,8.86686366120209
860,3,2013-01-09,4867,597,1,1,0,0,8.49043845410742
861,3,2013-01-09,1559,319,1,1,0,0,7.35244110024358
862,3,2013-01-09,8640,1139,1,1,0,0,9.0642735958414
863,3,2013-01-09,7502,863,1,1,0,0,8.92305821954573
864,3,2013-01-09,5047,646,1,1,0,0,8.52674740422105
865,3,2013-01-09,5905,534,1,1,0,0,8.68372406230387
866,3,2013-01-09,6038,450,1,1,0,1,8.7059937143079
867,3,2013-01-09,3860,381,1,1,0,0,8.25868149626424
868,3,2013-01-09,8625,606,1,1,0,1,9.06253617720779
869,3,2013-01-09,6390,924,1,1,0,0,8.76264602965028
870,3,2013-01-09,7100,891,1,1,0,0,8.86799089818209
871,3,2013-01-09,4571,363,1,1,0,1,8.4277060249147
872,3,2013-01-09,8885,878,1,1,0,0,9.09223228349585
873,3,2013-01-09,4437,527,1,1,0,0,8.39795910349254
874,3,2013-01-09,4383,454,1,1,0,0,8.38571682862785
875,3,2013-01-09,5105,497,1,1,0,0,8.53817159780143
876,3,2013-01-09,9717,1072,1,1,0,0,9.18173511496585
877,3,2013-01-09,6802,925,1,1,0,0,8.82511897034506
878,3,2013-01-09,8551,848,1,1,0,0,9.05392045270488
879,3,2013-01-09,3427,298,1,1,0,0,8.13973227971767
880,3,2013-01-09,7223,739,1,1,0,0,8.88516409509682
881,3,2013-01-09,3929,588,1,1,0,0,8.27639470486331
882,3,2013-01-09,9001,1043,1,1,0,0,9.10520205385288
883,3,2013-01-09,4646,458,1,1,0,0,8.44397712908498
884,3,2013-01-09,5125,442,1,1,0,0,8.54208090692402
885,3,2013-01-09,4319,597,1,1,0,0,8.37101068123816
886,3,2013-01-09,5499,504,1,1,0,0,8.61250337122056
887,3,2013-01-09,7457,614,1,1,0,1,8.91704256073877
888,3,2013-01-09,6895,656,1,1,0,0,8.83869681234353
889,3,2013-01-09,4631,491,1,1,0,0,8.44074401925283
890,3,2013-01-09,5954,452,1,1,0,0,8.6919864817894
891,3,2013-01-09,6654,917,1,1,0,0,8.80312373082921
892,3,2013-01-09,9278,875,1,1,0,0,9.13550906135318
893,3,2013-01-09,8201,987,1,1,0,0,9.012133305952
894,3,2013-01-09,8990,922,1,1,0,0,9.10397935598477
895,3,2013-01-09,8987,856,1,1,0,0,9.10364563330522
896,3,2013-01-09,5870,924,1,1,0,0,8.67778025606419
897,3,2013-01-09,2399,284,1,1,0,0,7.78322401633604
898,3,2013-01-09,8742,921,1,1,0,0,9.07600865918089
899,3,2013-01-09,6696,668,1,1,0,0,8.80941494391005
900,3,2013-01-09,6092,597,1,1,0,0,8.71489585024849
901,3,2013-01-09,7987,651,1,1,0,0,8.98569569453571
902,3,2013-01-09,5061,665,1,1,0,0,8.52951694110507
903,3,2013-01-09,10465,748,1,1,0,0,9.25588718693215
904,3,2013-01-09,7031,574,1,1,0,0,8.85822643936501
905,3,2013-01-09,9422,1282,1,1,0,0,9.15090878820676
906,3,2013-01-09,19770,1382,1,1,0,1,9.89197149657488
907,3,2013-01-09,4357,548,1,1,0,0,8.37976851550457
908,3,2013-01-09,5481,425,1,1,0,1,8.60922527686273
909,3,2013-01-09,12637,1166,1,1,0,0,9.4444634273334
910,3,2013-01-09,5778,597,1,1,0,0,8.66198593631778
911,3,2013-01-09,10333,896,1,1,0,0,9.24319470884713
912,3,2013-01-09,5607,721,1,1,0,0,8.63194942871443
913,3,2013-01-09,8968,1137,1,1,0,0,9.101529466118
914,3,2013-01-09,9773,1129,1,1,0,0,9.1874810778301
915,3,2013-01-09,6046,503,1,1,0,0,8.70731756027321
916,3,2013-01-09,4483,603,1,1,0,0,8.40827078419205
917,3,2013-01-09,6625,669,1,1,0,0,8.79875658285984
918,3,2013-01-09,6329,655,1,1,0,0,8.75305551513822
919,3,2013-01-09,6441,763,1,1,0,0,8.77059432989114
920,3,2013-01-09,5431,598,1,1,0,0,8.60006266923853
921,3,2013-01-09,11943,1331,1,1,0,0,9.38798433921903
922,3,2013-01-09,6151,601,1,1,0,0,8.72453251118548
923,3,2013-01-09,5375,588,1,1,0,0,8.58969988220299
924,3,2013-01-09,5207,453,1,1,0,0,8.55795118388841
925,3,2013-01-09,4971,817,1,1,0,0,8.5115774526306
926,3,2013-01-09,7663,547,1,1,0,0,8.9442893196507
927,3,2013-01-09,5798,757,1,1,0,0,8.66544076787644
928,3,2013-01-09,7181,649,1,1,0,0,8.87933317478603
929,3,2013-01-09,5877,695,1,1,0,0,8.67897184697886
930,3,2013-01-09,6526,985,1,1,0,0,8.78370269863522
931,3,2013-01-09,2898,323,1,1,0,0,7.97212112892166
932,3,2013-01-09,8214,746,1,1,0,0,9.01371703047137
933,3,2013-01-09,7828,1022,1,1,0,0,8.96559006690791
934,3,2013-01-09,6839,644,1,1,0,0,8.8305430106166
935,3,2013-01-09,5241,542,1,1,0,0,8.56445838388335
936,3,2013-01-09,7626,866,1,1,0,0,8.93944986216424
937,3,2013-01-09,6588,572,1,1,0,1,8.79315687091382
938,3,2013-01-09,9010,918,1,1,0,0,9.10620133223504
939,3,2013-01-09,6008,525,1,1,0,0,8.70101362433393
940,3,2013-01-09,6951,726,1,1,0,0,8.84678466694523
941,3,2013-01-09,5420,580,1,1,0,0,8.59803557926034
942,3,2013-01-09,6467,455,1,1,0,1,8.774622220697
943,3,2013-01-09,6500,564,1,1,0,0,8.77971129020447
944,3,2013-01-09,7104,1127,1,1,0,0,8.8685540405312
945,3,2013-01-09,4190,553,1,1,0,0,8.34069464792507
946,3,2013-01-09,4869,589,1,1,0,0,8.49084921607663
947,3,2013-01-09,9653,1211,1,1,0,0,9.17512761622044
948,3,2013-01-09,4015,1313,1,1,0,0,8.29804166137157
949,3,2013-01-09,6883,625,1,1,0,0,8.83695515733143
950,3,2013-01-09,6293,627,1,1,0,0,8.74735207762435
951,3,2013-01-09,6858,627,1,1,0,0,8.83331693749932
952,3,2013-01-09,6147,488,1,1,0,0,8.72388210465849
953,3,2013-01-09,5459,596,1,1,0,0,8.60520406873895
954,3,2013-01-09,7625,1021,1,1,0,0,8.93931874041751
955,3,2013-01-09,3983,352,1,1,0,0,8.29004161870449
956,3,2013-01-09,4177,551,1,1,0,0,8.33758794211651
957,3,2013-01-09,8687,896,1,1,0,0,9.06969804217372
958,3,2013-01-09,5120,654,1,1,0,0,8.54110501146255
959,3,2013-01-09,7474,772,1,1,0,0,8.91931939825889
960,3,2013-01-09,7208,545,1,1,0,1,8.88308552440458
961,3,2013-01-09,5497,553,1,1,0,0,8.61213966872519
962,3,2013-01-09,6350,879,1,1,0,0,8.75636755980297
963,3,2013-01-09,12171,1108,1,1,0,0,9.40689351101686
964,3,2013-01-09,11244,1440,1,1,0,0,9.32767886439342
965,3,2013-01-09,9058,984,1,1,0,1,9.11151401766929
966,3,2013-01-09,4492,581,1,1,0,0,8.41027590907016
967,3,2013-01-09,9631,1003,1,1,0,0,9.1728461675486
968,3,2013-01-09,7408,947,1,1,0,0,8.91045075641666
969,3,2013-01-09,1881,389,1,1,0,0,7.54009032014532
970,3,2013-01-09,4836,488,1,1,0,1,8.48404997282298
971,3,2013-01-09,8149,977,1,1,0,0,9.00577320623491
972,3,2013-01-09,3921,443,1,1,0,0,8.27435700675629
973,3,2013-01-09,4882,600,1,1,0,0,8.49351506406166
974,3,2013-01-09,13111,1657,1,1,0,0,9.48128312042367
975,3,2013-01-09,8391,671,1,1,0,0,9.03503415007613
976,3,2013-01-09,6443,703,1,1,0,0,8.77090474429687
977,3,2013-01-09,7246,663,1,1,0,0,8.88834286910928
978,3,2013-01-09,7234,968,1,1,0,0,8.88668563906558
979,3,2013-01-09,6669,669,1,1,0,0,8.80537513890967
980,3,2013-01-09,6465,533,1,1,0,0,8.77431295828538
981,3,2013-01-09,7233,748,1,1,0,0,8.88654741251204
982,3,2013-01-09,7758,696,1,1,0,0,8.95660873889395
983,3,2013-01-09,11124,1366,1,1,0,0,9.31695010703444
984,3,2013-01-09,7084,737,1,1,0,0,8.86573515212478
985,3,2013-01-09,7155,662,1,1,0,0,8.87570644462861
986,3,2013-01-09,10999,1318,1,1,0,0,9.30565055178051
987,3,2013-01-09,7611,901,1,1,0,0,8.93748122841604
988,3,2013-01-09,4456,740,1,1,0,0,8.40223117294656
989,3,2013-01-09,5594,582,1,1,0,0,8.62962862074603
990,3,2013-01-09,6208,547,1,1,0,0,8.73375513136489
991,3,2013-01-09,6250,551,1,1,0,0,8.74049672993181
992,3,2013-01-09,5896,732,1,1,0,0,8.6821990260005
993,3,2013-01-09,8712,861,1,1,0,0,9.07257144223129
994,3,2013-01-09,4807,460,1,1,0,0,8.47803647621504
995,3,2013-01-09,8905,795,1,1,0,0,9.09448048588165
996,3,2013-01-09,6592,749,1,1,0,0,8.7937637591133
997,3,2013-01-09,6222,441,1,1,0,1,8.73600738456922
998,3,2013-01-09,4135,550,1,1,0,0,8.32748441618826
999,3,2013-01-09,11046,791,1,1,0,0,9.30991417687228
1000,3,2013-01-09,9181,816,1,1,0,0,9.12500032480917
1001,3,2013-01-09,5622,651,1,1,0,0,8.6346206082922
1002,3,2013-01-09,5691,676,1,1,0,0,8.64681695920974
1003,3,2013-01-09,7635,787,1,1,0,0,8.94062918484564
1004,3,2013-01-09,5566,449,1,1,0,0,8.62461158818351
1005,3,2013-01-09,4899,733,1,1,0,0,8.49699048409872
1006,3,2013-01-09,5241,760,1,1,0,0,8.56445838388335
1007,3,2013-01-09,6825,743,1,1,0,0,8.82849412946665
1008,3,2013-01-09,5009,667,1,1,0,0,8.51919119407891
1009,3,2013-01-09,5207,488,1,1,0,0,8.55795118388841
1010,3,2013-01-09,8696,762,1,1,0,0,9.07073341758977
1011,3,2013-01-09,8122,903,1,1,0,0,9.00245482305095
1012,3,2013-01-09,4936,440,1,1,0,0,8.50451313825886
